marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
CU,42006015,R29EP0HGTKZVFG,B00WK55BQ6,26772824,"Deecam D200 1280x720P HD H.264 Wireless/Wired IP Camera with Two-Way Audio IR-Cut Filter Nithgt Vision Pan/Tilt Control, QR Code Scan Phone remote monitoring supported (Black)",Camera,5,0,0,N,N,"Excellent IP/Wifi camera - great video quality, tons of features","The Tenvis D200 (aka Tenvis TH661, Deecam D200) is a network-attached camera. The box contains the following:<br />• The camera<br />• Ethernet (network) cable<br />• Power adapter<br />• Mounting bracket, with screws and wall plugs<br />• Software CD (Mini CD)<br />• Manual<br /><br />The camera housing is made of shiny black plastic but it feels nicely weighted and solid. There's a wifi antenna on the back (it doesn't appear to be replaceable, unfortunately), a Micro SD/SDHC card slot (documentation claims that cards up to 32GB are supported - I had no problems using a 32GB card), an Ethernet port and a socket for the power adapter. The manual is surprisingly good - it covers the initial setup steps clearly. The manual and provided software is also available online (see below).<br /><br />Setup is straightforward. I connected it to my wired network and it found an IP address within a few seconds. I did initial setup using the Life Online app on my iPhone but it's also possible to use the Tenvis app (available for Apple iOS and Android). The camera supports both wired and wireless connections - the wireless worked fine for me (2.4GHz only) but I prefer using the wired connection for performance/stability reasons. Connectivity to your wireless network can be setup using the app.<br /><br />In addition to managing the camera using a mobile app, there is also a web interface - just browse to the IP address that the camera is on and log in with your administrator username and password. The web interface allows you to configure far more options than the mobile app. For example, it allows for some advanced functions like triggering an ftp upload of a photo/video or email from an alert, which is very useful. If you're unsure of the address of your camera, you can use the provided Tenvis Search Tool, which will find it automatically (this works for Windows and Mac). You can also view the camera feed from the web interface and I had no problem accessing it from a Mac.<br /><br />In use, I'm very impressed with this camera. The image quality is excellent, both during the day and at night, and maximum resolution is 1280x720 (ie 720p). Setting up alerts (to record when movement is detected) is very easy and works well but you will need to provide an SD/SDHC card to record to the camera itself. Another thing I like is that it's easy to move the camera (tilt and pan) remotely. Unfortunately movement below the horizontal is limited, so if you're not using the bracket, don't mount it too high up otherwise you won't be able to see too far below the camera's position. But that's a minor criticism, really.<br /><br />The camera has a built-in microphone and can record audio. I can also be used for two way communication but I found it a bit clunky as you need to switch modes in the app from listening to speaking each time you want to say something and then hear the response.<br /><br />Note: Disable the UPnP and P2P settings on the camera or make sure the appropriate ports are blocked on your router so that your camera is not accessible from the Internet. In the past some models of Tenvis cameras have had security problems (just search online for &#34;Tenvis security hole&#34;) so you *do not* want these cameras exposed to the Internet.<br /><br />Pros:<br />+ Easy to set up<br />+ Very good image quality, both during the day and at night<br />+ Excellent functionality<br />+ Fully-featured web interface<br /><br />Cons:<br />- Limited movement below the horizontal<br />- Two-way audio a bit clunky<br />- Very important: make sure you disable the UPnP/P2P functionality<br /><br />As mentioned, you can download the manuals and additional software online (just search for &#34;Tenvis D200&#34; or &#34;Tenvis TH661&#34; for this particular model).<br /><br />Overall, I'm very impressed with this camera. It offers a lot of features for the money - for under $60, it's a bargain. Highly recommended. Note - this camera may be available froma few sellers, so make sure you price compare before buying!s, so make sure you price compare before buying!",2015-08-31
CU,34584405,RK6ZADB3W80HN,B001NY1UJM,14533641,CowboyStudio 220 Watt Photography Studio Monolight Flash Lighting Kit - 2 Studio Flash/Strobe,Camera,5,0,0,N,Y,Five Stars,Love it.,2015-08-31
BR,16186864,R2JF6AADBJXWPS,B002VPE1WK,839407277,AmazonBasics Backpack for SLR/DSLR Cameras and Accessories - Black,Camera,5,0,0,N,Y,Great Case!,This case was a nice upgrade from my old bag. As the number of lenses grew I needed something to carry them in from shoot to shoot. This was it at a very reasonable price.,2015-08-31
BR,33763153,R3RZWFHXPJBX7E,B00K8ROOE8,720565570,Fujifilm TLC-X100 Tele Conversion Lens - Black - for X100 / X100s,Camera,5,0,0,N,Y,Five Stars,Works perfectly with no degradation of quality.,2015-08-31
BR,38303643,RATA5LZ9AUZXV,B00B6060O8,997481800,"2 Pack Battery And Charger Kit For Fujifilm FinePix XP70 XP80, XP90, XP120 Waterproof Digital Camera Includes 2 Replacement (1000Mah) Fuji NP-45A, NP-45s Batteries + Ac/Dc Charger + Float Strap + More",Camera,5,0,0,N,Y,Five Stars,great deal,2015-08-31
BR,43453766,RJESZP9LQGJ7D,B001DO2XWA,897176077,Nikon 25780 EN-EL12 Rechargeable Li-ion Battery for Select Coolpix Models,Camera,2,0,0,N,Y,warning! don't try to recharge these with ...,don't try to recharge these with an auto charger cord or adapter plug! it will actually drain the battery.,2015-08-31
BR,106551,R3GDNNMICSCQ8X,B00Y4X359W,682488441,"MegaGear ""Ever Ready"" Protective Leather Camera Case, Bag for Samsung NX500 with 16-50 mm Compact System Camera",Camera,5,0,0,N,Y,This is a very nice bag,It's a pretty amazing value for the price. Very satisfied. Arrived much sooner than estimated. I would recommend to everyone.,2015-08-31
BR,24755112,RB1K8MBAIQ0Z7,B00HQWZ6UY,424872875,Nikon Coolpix S2800 20.1 MP Point and Shoot Digital Camera with 5x Optical Zoom,Camera,5,0,0,N,Y,Five Stars,Thank you,2015-08-31
BR,12944057,R20IF1VPP1YLTY,B00R4YCKIK,131870378,AmazonBasics Head Strap Camera Mount for GoPro,Camera,5,0,0,N,Y,Would buy again no hesitation.,Love this! Took it all over Cancun through sinkholes and zip lines hundreds of feet without a worry!,2015-08-31
BR,24044082,R2P94H0KXQAFA3,B0051G9ZTK,473191269,"Filters, Filter Kits / UV CPL FLD Kit",Camera,5,0,0,N,Y,Five Stars,Lenses were a great deal for the price. Seem to be quality. Definitely would buy again,2015-08-31
BR,10302456,R3VC6J2787BC8K,B00MUQER5Q,38953458,Action Camera 4K WiFi Camera 16MP WIMIUS Q1 Ultra HD Sports Waterproof Camera Include Waterproof Case,Camera,5,0,0,N,Y,Five Stars,Great Product!!! fast Shipping!!,2015-08-31
BR,28334098,R30OJ7ZIFGUFF1,B005M226Y4,297607479,Alzo Multi-Mount for Attaching Video Gear- Incl. Microphones & Lights To Dslr Or Camcorders Or Video Cameras,Camera,1,2,2,N,Y,"It looked cool, and it also looked like it was just ...","I dont recomend this product at all. Each of the sliders are different sizes! they are just slightly off so they dont fit every mount. There are also no stoppers on the mount slides at all. So if the mount becomes loose, and your camera shifts forward, all the equipment on each of the mounts will plumit to the ground. The center bracket is so small it does not fit anything im wanting to put there. Not really sure what the poiint of it is.<br /><br />I was really excited about this product. It looked cool, and it also looked like it was just what I needed. But that was not the case.<br /><br />Really un happy with this, and will ship it back",2015-08-31
US,43581966,R3L338XVS9MK7X,B00JTST9RE,546835786,EZOPower Samsung SLB-10A Battery With Charger Kit,Camera,5,0,0,N,Y,Five Stars,Quick shipment and good value!,2015-08-31
US,3200070,R3FJ319XA6ZAUQ,B00ZI7IH1E,450586100,Funlux? 8CH Full 960H DVR Security Systems,Camera,2,21,25,N,Y,Mediocre,"The product is great if you like winging it without good instructions. Didn't tell me what kind of HDD (any 3.5 inch will do) to buy or even how to install it. Also a cable was broken straight out of the packaging and one of the cameras has very low quality resolution compared to the others.<br /><br />The point is that it works, and it barely meets the &#34;mediocre&#34; quality level.",2015-08-31
US,21510319,RP62FGKQ59Q24,B007X59LTG,785951537,LumoPro LP605 7 Foot Compact Light Stand,Camera,5,0,0,N,Y,Great well made lightstand.,"Great lightstand!!!!! What I like most about it is, you can get it low to the ground. Great for setting behind a model and shining a light on the background. Works great for photographing dogs with it low to the ground. Sturdy, well made.",2015-08-31
US,109804,RSAR6IBC30LNY,B00WFZO8Y2,778408354,"Security Camera, JOOAN 605HRA 1000TVL Bullet Camera CCTV Analog Camera Home Security Systems With HD Night Vision",Camera,5,4,5,N,N,Recommend,"Good! Easy installation and setup, reasonable price, nice pix.",2015-08-31
US,40838582,R3EGDSBRHE97IS,B00PZAMRY2,324050665,"Holy Stone RC Quadcopter Drone with HD 720p Camera,4CH 2.4Ghz 6-Gyro Headless Mode, includs BONUS BATTERY",Camera,5,0,0,N,Y,Five Stars,excellent product for the price,2015-08-31
US,18418407,R3QV173TQQMHU1,B004G1AOSM,923516715,"Fotodiox Pro Lens Mount Adapter w/ De-Clicked Aperture Dial, Nikon G, DX Lens to Sony E-Mount NEX Cameras",Camera,4,0,0,N,Y,... lenses the manual aperture ring it is not so good as in a nikon manual lens good as comparison ...,"seems to attach correcto to nikon g lenses<br /><br />the manual aperture ring it is not so good as in a nikon manual lens<br /><br />good as comparison of other cheaper brands, not excelent",2015-08-31
US,11210951,R3GPPJ9UCD0LI,B005IAXVMG,792575127,Dicapac WP-ONE Point & Shoot Digital Camera Waterproof Case,Camera,5,0,0,N,Y,Works great. Totally worth it,Purchased this for snorkling in Key West for our Canon Elph. It works great. I'm sure it's not nearly as good as an actual underwater camera but for the price this case it's a keeper!,2015-08-31
US,46588192,R1A2KE1ZM4YHMC,B002GD8TQG,827182344,Compact Battery Charger Set for Canon LP-E6,Camera,5,0,0,N,Y,Five Stars,It is well worth getting these chargers when you add the battery pack to your camera.,2015-08-31
US,109519,R2ZLIDZ7UMJHWV,B00BB4UKOK,609432277,F90 Parent,Camera,5,0,1,N,N,I like this sort of style,"I love these old style cameras and although the video quality is not great, I just like the style.",2015-08-31
US,1970295,R2UW7IXPX226DT,B00SF5HFO6,315282967,Original Sjcam Sj4000 Wifi Action Camera Sports Helmet Head Video Camcorder (black),Camera,5,0,0,N,Y,Perfect,Bought this a few days before a trip to Wisconsin  Dells.  It was everything I hoped for and more. The photo quality and video quality were perfect. Underwater photos were perfect. Overall I am very impressed with it.  And for the price I'd choose this over Gopro.,2015-08-31
US,45046643,R1PRCVFTGK54HZ,B0046710G6,480886069,Foscam FI8918W Wireless/Wired Pan & Tilt IP/Network Camera with 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle),Camera,1,1,1,N,Y,No continuous streaming,Ended up returning this item as it did not correctly describe that it does not support continuous streaming.,2015-08-31
US,10030674,R1X2N7T38ZJUNC,B0089JV88C,886239557,eSecure ES185290 CCTV Camera - 1200TVL Sony IMX238 HD Day Night Vision 3.6mm Lens 24 IR Led Indoor Outdoor Home Security Surveillance Aluminum Dome Camera (Gray),Camera,2,0,0,N,Y,Has distortion,Has a defect. A line straight across. I'll keep it only because I got it on a great deal.,2015-08-31
AU,42845702,R2VGKFL196O1V9,B00D76RNLS,957768018,"Manfrotto MTPIXI-B PIXI Mini Tripod, Black",Camera,5,3,3,N,Y,Great for backpacking,I've been using this with my Sony a6000 and it's the perfect combination for backpacking. It fits nicely in [[ASIN:B004RJZKJ6 RIBZ Front Pack Medium Alpine Green GRN-M-1000]] along with the [[ASIN:B00JD4TAWI Rokinon 12mm F2.0 NCS CS Ultra Wide Angle Lens Sony E-Mount (NEX) (Black)  (RK12M-E)]]. The tripod itself feels very solid and can balance the a6000 even with an 18-200mm lens. The ball mechanism is surprisingly smooth when adjusting then is rock solid when it's locked. No it's not the lightest mini tripod in the market but it's sturdy as anything.,2015-08-31
AU,45430663,R3FZ2O4QUYHKQ1,B007VGGIB6,170089990,Nikon WU-1a Wireless Mobile Adapter for Nikon Digital SLRs,Camera,4,1,1,N,Y,Otherwise it's awesome!,"When I used this, it completely drained a newly charged camera battery in 3 hours. Thankfully I own a backup battery. Otherwise it's awesome!",2015-08-31
AU,51865210,R1KVAYVOOAQBVF,B00RVGHABS,594345217,"DBPOWER 5MP 20-300X USB Digital Microscope Magnifier Video Camera with 8-LED, Base Stand,Software for Windows, Mac, Vista",Camera,4,1,2,N,N,Good microscope at good price point,"The microscope came packaged very well, which was a relief compared to some prior experiences I have had.  Packed inside the box is the USB microscope, stand, USB cable, an installation software (CD) a manual, a quick start guide, and calibration chart.  However, if you do not have a CD&#60; you can get the manual and software online.  Assembly was easy and intuitive, taking about one minute.  The software installed on my Dell Windows 7 system with no issues.<br /><br />Simply plug the microscope into the computer and you are off and running.  The software of course interfaces with the computer and does so exceedingly well.  You can even open the interface software to a full window. To view objects, one knob provides general control and the other provides fine tuning.  This is perhaps where a more expensive unit might be better suited for some.  The fine tuning takes effort.  A variable light adjustment is provided on the cable, as well as a trigger/shutter control for the camera. The shutter button works very well and the software provides a means of organizing your images.  It is important to remember that there is no viewing piece on the microscope.  Instead, you view images on your computer.  Magnification, up to 330x, is controlled through the software.<br /><br />The general design of the microscope is good for the intended purpose.  The base is heavy enough and seems secure.  Enough control points are provided, allowing you to hold down slides.  Note-  I was provided a sample for a no obligation review.",2015-08-31
AU,38748540,R1IC3EUE1F8WAH,B00US4QCWS,999932975,"Grizzly Camera Bean Bag (MEDIUM-DARK BROWN), Photography & Video Bean Bag, Camera Support, Camera Sandbag, Spotting Scope Support, Birders Bean Bag, Tripod, African Safari, Photography Tours.",Camera,5,0,0,N,Y,bag +5. Beads_3,Bag is great.  Filling it with your filler is awful.  Had little balls everywhere.  There has got to be a better way!,2015-08-31
